dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
AedesQuinx,"['MS', 'SMM', 'DyS', 'SORD', 'ACC', 'X', 'MAX', 'HDy', 'CC', 'PCC', 'PACC']","[0.14675976 0.10876561 0.10105436 0.09724755 0.09710304 0.0965489
 0.09462803 0.07834686 0.06617311 0.06006456 0.05330821]","[np.float64(0.06468602652551822), np.float64(0.08728223354879261), np.float64(0.0939425673557922), np.float64(0.09761999984344219), np.float64(0.09776527615506156), np.float64(0.09832639544587381), np.float64(0.10032234473257934), np.float64(0.12117021168161685), np.float64(0.14346169177332924), np.float64(0.15805169921650045), np.float64(0.1780833629855922)]","['SORD', 'DyS', 'MS', 'SMM', 'ACC', 'X', 'MAX', 'HDy', 'PACC', 'CC', 'PCC']","[0.12060454 0.11901555 0.11536756 0.11463553 0.10857308 0.1037116
 0.10323749 0.08611325 0.05188558 0.0458775  0.03097833]","[np.float64(0.037450000000000004), np.float64(0.03795), np.float64(0.03915), np.float64(0.0394), np.float64(0.0416), np.float64(0.043550000000000005), np.float64(0.04375), np.float64(0.052450000000000004), np.float64(0.08705), np.float64(0.09845000000000001), np.float64(0.1458)]"
AedesSex,"['PCC', 'CC', 'HDy', 'MS', 'SMM', 'ACC', 'SORD', 'DyS', 'X', 'MAX', 'PACC']","[0.1160415  0.10171796 0.09690558 0.09246463 0.0902101  0.08776831
 0.08706273 0.08695258 0.08603771 0.08489605 0.06994284]","[np.float64(0.13554022800287246), np.float64(0.15462648203557133), np.float64(0.16230532434629763), np.float64(0.17010062025117512), np.float64(0.17435177653294737), np.float64(0.1792023896138315), np.float64(0.18065469550839636), np.float64(0.180883537017621), np.float64(0.18280693454853425), np.float64(0.18526527731086928), np.float64(0.22487348461093318)]","['SORD', 'DyS', 'MS', 'SMM', 'ACC', 'MAX', 'X', 'HDy', 'CC', 'PACC', 'PCC']","[0.1133679  0.11064271 0.10906959 0.10654483 0.10366524 0.09242443
 0.09242443 0.08308189 0.08018705 0.06613127 0.04246067]","[np.float64(0.01015), np.float64(0.0104), np.float64(0.010549999999999999), np.float64(0.0108), np.float64(0.0111), np.float64(0.012450000000000001), np.float64(0.012450000000000001), np.float64(0.01385), np.float64(0.01435), np.float64(0.0174), np.float64(0.0271)]"
ArabicDigit,"['MS', 'PACC', 'ACC', 'SMM', 'DyS', 'X', 'MAX', 'SORD', 'CC', 'HDy', 'PCC']","[0.1322617  0.11779875 0.10245962 0.10046555 0.09324922 0.09047873
 0.08745139 0.08565557 0.07327722 0.06663008 0.05027217]","[np.float64(0.04793504258041255), np.float64(0.05382035405835786), np.float64(0.06187774383360835), np.float64(0.06310591480822078), np.float64(0.06798952498144782), np.float64(0.07007138538542042), np.float64(0.07249708183716351), np.float64(0.07401702140220957), np.float64(0.08652034310765333), np.float64(0.09515177152224985), np.float64(0.12611292478320826)]","['DyS', 'HDy', 'SORD', 'MS', 'SMM', 'CC', 'X', 'MAX', 'ACC', 'PACC', 'PCC']","[0.12505545 0.11684013 0.10600727 0.09942297 0.09942297 0.08892832
 0.07846617 0.07658899 0.07622428 0.07309177 0.05995168]","[np.float64(0.0064), np.float64(0.00685), np.float64(0.00755), np.float64(0.00805), np.float64(0.00805), np.float64(0.009000000000000001), np.float64(0.0102), np.float64(0.01045), np.float64(0.0105), np.float64(0.01095), np.float64(0.013349999999999999)]"
BNG,"['CC', 'HDy', 'DyS', 'SMM', 'ACC', 'PCC', 'MS', 'SORD', 'PACC', 'MAX', 'X']","[0.12158628 0.09725555 0.08946393 0.08880124 0.08831705 0.08805341
 0.08790459 0.08674349 0.08486946 0.08444676 0.08255823]","[np.float64(0.06611220465645476), np.float64(0.08265170613037559), np.float64(0.0898500317866856), np.float64(0.09052054377023684), np.float64(0.09101681589606413), np.float64(0.09128932609853857), np.float64(0.0914438806273469), np.float64(0.09266789581790427), np.float64(0.09471412961937409), np.float64(0.09518821605054367), np.float64(0.09736566267065688)]","['DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.12306209 0.1085842  0.10598649 0.10498188 0.09630946 0.09589254
 0.09268274 0.08931926 0.07745166 0.05986804 0.04586165]","[np.float64(0.009000000000000001), np.float64(0.0102), np.float64(0.01045), np.float64(0.010549999999999999), np.float64(0.0115), np.float64(0.01155), np.float64(0.01195), np.float64(0.0124), np.float64(0.0143), np.float64(0.018500000000000003), np.float64(0.02415)]"
BNG_breast-w,"['CC', 'HDy', 'DyS', 'SMM', 'ACC', 'PCC', 'MS', 'SORD', 'PACC', 'MAX', 'X']","[0.12158628 0.09725555 0.08946393 0.08880124 0.08831705 0.08805341
 0.08790459 0.08674349 0.08486946 0.08444676 0.08255823]","[np.float64(0.06611220465645476), np.float64(0.08265170613037559), np.float64(0.0898500317866856), np.float64(0.09052054377023684), np.float64(0.09101681589606413), np.float64(0.09128932609853857), np.float64(0.0914438806273469), np.float64(0.09266789581790427), np.float64(0.09471412961937409), np.float64(0.09518821605054367), np.float64(0.09736566267065688)]","['DyS', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.12306209 0.1085842  0.10598649 0.10498188 0.09630946 0.09589254
 0.09268274 0.08931926 0.07745166 0.05986804 0.04586165]","[np.float64(0.009000000000000001), np.float64(0.0102), np.float64(0.01045), np.float64(0.010549999999999999), np.float64(0.0115), np.float64(0.01155), np.float64(0.01195), np.float64(0.0124), np.float64(0.0143), np.float64(0.018500000000000003), np.float64(0.02415)]"
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1,"['SMM', 'DyS', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'PCC', 'CC']","[0.10667574 0.10658018 0.10490061 0.10301825 0.10112637 0.09868414
 0.0907204  0.0868157  0.08068462 0.06841745 0.05237652]","[np.float64(0.12783042646375542), np.float64(0.12794504443407298), np.float64(0.12999358521166082), np.float64(0.13236883084732554), np.float64(0.13484519982572685), np.float64(0.13818234067979174), np.float64(0.15031245220976536), np.float64(0.15707303446945), np.float64(0.1690087299399302), np.float64(0.19931180293348913), np.float64(0.26035340785355027)]","['PCC', 'CC', 'HDy', 'SORD', 'DyS', 'SMM', 'MAX', 'ACC', 'MS', 'X', 'PACC']","[0.11888539 0.11115404 0.10919444 0.09452628 0.0931747  0.09229491
 0.08935508 0.08472033 0.07244643 0.07169091 0.06255749]","[np.float64(0.2631), np.float64(0.2814), np.float64(0.28645), np.float64(0.3309), np.float64(0.3357), np.float64(0.3389), np.float64(0.35005000000000003), np.float64(0.36920000000000003), np.float64(0.43174999999999997), np.float64(0.4363), np.float64(0.5)]"
GAMETES_Epistasis_2-Way_20atts_0.4H_EDM-1_1,"['MS', 'SORD', 'DyS', 'SMM', 'MAX', 'ACC', 'X', 'PACC', 'HDy', 'PCC', 'CC']","[0.10082304 0.10021099 0.09980734 0.0982059  0.09616073 0.09604646
 0.09481407 0.0891111  0.08606534 0.07980406 0.05895098]","[np.float64(0.1517703303204751), np.float64(0.1526972867191069), np.float64(0.15331483703698773), np.float64(0.15581493888821069), np.float64(0.15912883762399965), np.float64(0.15931816838604293), np.float64(0.1613889724463803), np.float64(0.17171761802237362), np.float64(0.17779451071291913), np.float64(0.19174394476192566), np.float64(0.2595706805055087)]","['PCC', 'CC', 'SMM', 'ACC', 'MS', 'HDy', 'SORD', 'DyS', 'MAX', 'X', 'PACC']","[0.12519212 0.11166014 0.10001648 0.09891723 0.08807081 0.0879176
 0.08607471 0.08548117 0.07771567 0.07325323 0.06570083]","[np.float64(0.26239999999999997), np.float64(0.2942), np.float64(0.32844999999999996), np.float64(0.3321), np.float64(0.373), np.float64(0.37365000000000004), np.float64(0.38165), np.float64(0.3843), np.float64(0.4227), np.float64(0.44845), np.float64(0.5)]"
HTRU,"['SMM', 'DyS', 'SORD', 'X', 'MAX', 'HDy', 'MS', 'PACC', 'ACC', 'PCC', 'CC']","[0.12164989 0.11946654 0.11165215 0.10997956 0.10941013 0.10139003
 0.08017603 0.07722353 0.07620991 0.04702943 0.04581278]","[np.float64(0.07011552920581803), np.float64(0.07139695007385197), np.float64(0.07639392868088904), np.float64(0.0775557413719756), np.float64(0.07795938308596448), np.float64(0.08412608640610819), np.float64(0.1063852439058601), np.float64(0.1104526855029069), np.float64(0.11192175071347579), np.float64(0.18136615171454196), np.float64(0.18618268777632652)]","['DyS', 'MS', 'SORD', 'MAX', 'SMM', 'ACC', 'PACC', 'X', 'HDy', 'CC', 'PCC']","[0.1233071  0.11590224 0.11560041 0.11411454 0.11324122 0.10645218
 0.10299433 0.09930773 0.05750072 0.02632892 0.0252506 ]","[np.float64(0.018000000000000002), np.float64(0.01915), np.float64(0.0192), np.float64(0.019450000000000002), np.float64(0.0196), np.float64(0.02085), np.float64(0.021550000000000003), np.float64(0.02235), np.float64(0.038599999999999995), np.float64(0.0843), np.float64(0.0879)]"
MagicTelescope,"['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'PCC', 'CC']","[0.10573787 0.1048508  0.1048002  0.10360751 0.10100733 0.10042315
 0.0995196  0.08798798 0.06813572 0.06654888 0.05738095]","[np.float64(0.15262642825454475), np.float64(0.15391770313334563), np.float64(0.15399201685298086), np.float64(0.15576471189600458), np.float64(0.1597744841725338), np.float64(0.16070391897255287), np.float64(0.1621629722295742), np.float64(0.18341589498877062), np.float64(0.23685658671123827), np.float64(0.24250435520841854), np.float64(0.2812500136815499)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12313721 0.12028153 0.11906656 0.11629012 0.1093284  0.10654354
 0.10482092 0.07829921 0.05145376 0.03583844 0.03494031]","[np.float64(0.05265), np.float64(0.053899999999999997), np.float64(0.054450000000000005), np.float64(0.05575), np.float64(0.0593), np.float64(0.06085), np.float64(0.06185), np.float64(0.0828), np.float64(0.126), np.float64(0.1809), np.float64(0.18555)]"
abalone,"['CC', 'MS', 'PCC', 'PACC', 'ACC', 'DyS', 'HDy', 'SORD', 'SMM', 'MAX', 'X']","[0.12871051 0.10641022 0.10093423 0.09008903 0.08924882 0.084664
 0.08335829 0.08149558 0.08033287 0.07836015 0.07639631]","[np.float64(0.06843614619327783), np.float64(0.08277824619107331), np.float64(0.08726921867772545), np.float64(0.09777495711137484), np.float64(0.09869544156340831), np.float64(0.10404010869453499), np.float64(0.10566976975768239), np.float64(0.10808501422226494), np.float64(0.10964940291683116), np.float64(0.11240983814684453), np.float64(0.11529943370287762)]","['DyS', 'MS', 'SORD', 'SMM', 'ACC', 'HDy', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.12094989 0.11579996 0.11413377 0.11264801 0.10147928 0.10104837
 0.09703116 0.09634369 0.06712804 0.04224925 0.03118859]","[np.float64(0.03935), np.float64(0.041100000000000005), np.float64(0.0417), np.float64(0.04225), np.float64(0.046900000000000004), np.float64(0.0471), np.float64(0.04905), np.float64(0.049400000000000006), np.float64(0.0709), np.float64(0.11265), np.float64(0.15259999999999999)]"
ailerons,"['SMM', 'SORD', 'DyS', 'X', 'MAX', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.11074001 0.10725842 0.10714503 0.10384412 0.10352606 0.10078186
 0.09201981 0.08355887 0.08057469 0.06518444 0.04536668]","[np.float64(0.10412856167439075), np.float64(0.10750855337182524), np.float64(0.10762232667437654), np.float64(0.11104333461951954), np.float64(0.11138449325977622), np.float64(0.11441738869871435), np.float64(0.12531212020113824), np.float64(0.13800087584125567), np.float64(0.14311190556219147), np.float64(0.17690106476367684), np.float64(0.25417768106596)]","['DyS', 'MS', 'SMM', 'SORD', 'HDy', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12403397 0.11285973 0.11125604 0.11066635 0.10319136 0.09848609
 0.09787055 0.09334896 0.07224585 0.04310885 0.03293226]","[np.float64(0.025249999999999998), np.float64(0.02775), np.float64(0.028149999999999998), np.float64(0.028300000000000002), np.float64(0.030350000000000002), np.float64(0.0318), np.float64(0.032), np.float64(0.033549999999999996), np.float64(0.04335), np.float64(0.07264999999999999), np.float64(0.0951)]"
anuranCalls,"['HDy', 'DyS', 'SMM', 'SORD', 'PCC', 'MAX', 'CC', 'ACC', 'MS', 'X', 'PACC']","[0.1020935  0.09814498 0.09761618 0.09657104 0.09634515 0.09312281
 0.09189402 0.08800838 0.08493884 0.08116823 0.07009688]","[np.float64(0.14024129645706143), np.float64(0.1458834095478429), np.float64(0.14667368005886275), np.float64(0.14826104800379966), np.float64(0.14860867083210905), np.float64(0.15375099663898392), np.float64(0.15580692048195122), np.float64(0.1626859245079592), np.float64(0.16856509995791902), np.float64(0.17639565756672468), np.float64(0.2042562327057881)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.14061809 0.11159617 0.10892    0.10737504 0.10048593 0.09895347
 0.08905812 0.08213317 0.07243962 0.04847347 0.03994691]","[np.float64(0.01615), np.float64(0.02035), np.float64(0.02085), np.float64(0.021150000000000002), np.float64(0.022600000000000002), np.float64(0.022949999999999998), np.float64(0.025500000000000002), np.float64(0.02765), np.float64(0.03135), np.float64(0.04685), np.float64(0.056850000000000005)]"
balloon,"['DyS', 'SORD', 'MAX', 'SMM', 'HDy', 'MS', 'X', 'ACC', 'PCC', 'CC', 'PACC']","[0.11937532 0.10981112 0.1090617  0.10678427 0.10249188 0.0900991
 0.08807159 0.0782878  0.06858767 0.06785451 0.05957503]","[np.float64(0.07801804799342964), np.float64(0.08481317227893788), np.float64(0.08539596573895526), np.float64(0.08721724393513097), np.float64(0.09086992751016686), np.float64(0.10336872959740827), np.float64(0.10574839167145306), np.float64(0.11896399691744983), np.float64(0.13578868006725622), np.float64(0.13725585536551077), np.float64(0.15633108551565428)]","['ACC', 'PACC', 'SORD', 'MS', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC']","[0.14513047 0.12058946 0.11885685 0.11750621 0.10971402 0.10605688
 0.07445938 0.07445938 0.06334178 0.03568782 0.03419775]","[np.float64(0.0285), np.float64(0.034300000000000004), np.float64(0.0348), np.float64(0.0352), np.float64(0.0377), np.float64(0.039), np.float64(0.055549999999999995), np.float64(0.055549999999999995), np.float64(0.0653), np.float64(0.1159), np.float64(0.12095)]"
bank8FM,"['MS', 'DyS', 'X', 'MAX', 'HDy', 'SORD', 'SMM', 'ACC', 'CC', 'PCC', 'PACC']","[0.1015168  0.10056995 0.10025897 0.09967113 0.09765094 0.09750285
 0.09738651 0.09443657 0.07783932 0.07626323 0.05690374]","[np.float64(0.11059620990512913), np.float64(0.1116374498749644), np.float64(0.11198373075721202), np.float64(0.1126441885259392), np.float64(0.11497455695293295), np.float64(0.1151491796552636), np.float64(0.1152867453265813), np.float64(0.11888797902348938), np.float64(0.14423781258636775), np.float64(0.1472186978668732), np.float64(0.19730466011119602)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'PACC', 'MAX', 'ACC', 'X', 'CC', 'PCC']","[0.12850068 0.11057922 0.10864489 0.1070839  0.10497239 0.09133627
 0.09044951 0.08566712 0.08488655 0.04877644 0.03910304]","[np.float64(0.014499999999999999), np.float64(0.01685), np.float64(0.017150000000000002), np.float64(0.0174), np.float64(0.01775), np.float64(0.0204), np.float64(0.0206), np.float64(0.02175), np.float64(0.021949999999999997), np.float64(0.038200000000000005), np.float64(0.04765)]"
churn,"['SMM', 'DyS', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'MS', 'ACC', 'PCC', 'CC']","[0.10986007 0.10866812 0.10799017 0.10769638 0.10220844 0.09678712
 0.0837591  0.08038327 0.0803407  0.06130399 0.06100265]","[np.float64(0.08175574999978576), np.float64(0.08265250452597382), np.float64(0.08317139017850436), np.float64(0.08339827402206466), np.float64(0.08787622824963806), np.float64(0.09279842233241489), np.float64(0.10723243842935984), np.float64(0.11173583360114124), np.float64(0.1117950523819479), np.float64(0.1465107245655104), np.float64(0.1472344712511176)]","['DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'PACC', 'CC']","[0.15508622 0.14574533 0.13909254 0.12371916 0.12206712 0.09645163
 0.07479385 0.07358966 0.02697483 0.02139746 0.02108219]","[np.float64(0.05305), np.float64(0.05645000000000001), np.float64(0.05915), np.float64(0.0665), np.float64(0.0674), np.float64(0.08529999999999999), np.float64(0.11), np.float64(0.1118), np.float64(0.305), np.float64(0.3845), np.float64(0.39025)]"
clean2,"['SMM', 'DyS', 'HDy', 'PCC', 'SORD', 'MAX', 'CC', 'MS', 'ACC', 'X', 'PACC']","[0.09937368 0.09822464 0.09799033 0.09789337 0.0945261  0.09209893
 0.09058543 0.08994445 0.08726506 0.08714933 0.06494868]","[np.float64(0.13813683117824951), np.float64(0.13975275974322188), np.float64(0.14008693014081855), np.float64(0.140225690949736), np.float64(0.14522090412183378), np.float64(0.1490480431374334), np.float64(0.15153833608910816), np.float64(0.1526182555408158), np.float64(0.1573042524998675), np.float64(0.15751313684577387), np.float64(0.2113540197734398)]","['ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC']","[1.66584901e-01 1.66584901e-01 1.66584901e-01 1.66584901e-01
 1.66584901e-01 1.66584901e-01 1.66584901e-04 1.66584901e-04
 7.08871919e-05 4.32688054e-05 4.32688054e-05]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001), np.float64(0.001), np.float64(0.00235), np.float64(0.00385), np.float64(0.00385)]"
click-prediction,"['DyS', 'HDy', 'SMM', 'SORD', 'PCC', 'MS', 'MAX', 'ACC', 'X', 'CC', 'PACC']","[0.09907071 0.09839575 0.09838082 0.09482853 0.09437435 0.09412378
 0.09299179 0.09140711 0.08841308 0.08379312 0.06422095]","[np.float64(0.1409974699714886), np.float64(0.14196465627689012), np.float64(0.14198619944238808), np.float64(0.1473050240233529), np.float64(0.14801393943009017), np.float64(0.14840797583309812), np.float64(0.1502145473463697), np.float64(0.15281873615899513), np.float64(0.1579938034962384), np.float64(0.1667048554161825), np.float64(0.21751032793714237)]","['DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC']","[0.14244977 0.13582172 0.13200761 0.12731793 0.12731793 0.12455777
 0.05106728 0.0456738  0.04114172 0.03644798 0.03619649]","[np.float64(0.12705), np.float64(0.13324999999999998), np.float64(0.1371), np.float64(0.14215), np.float64(0.14215), np.float64(0.14529999999999998), np.float64(0.3544), np.float64(0.39625), np.float64(0.4399), np.float64(0.49655), np.float64(0.5)]"
cmc,"['SORD', 'DyS', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'PCC', 'ACC', 'CC', 'PACC']","[0.10698996 0.10651481 0.10402007 0.10350072 0.09920804 0.09913908
 0.09726762 0.08874872 0.08515097 0.05861582 0.05084418]","[np.float64(0.13196302592278863), np.float64(0.1325517042915067), np.float64(0.13573072913634632), np.float64(0.13641179444653098), np.float64(0.14231425973952605), np.float64(0.14241325686135717), np.float64(0.1451533397131658), np.float64(0.15908645466656354), np.float64(0.16580807855018168), np.float64(0.24086874530326266), np.float64(0.2776860693396169)]","['DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC']","[0.12484796 0.11584232 0.11217495 0.11211861 0.11034511 0.10450756
 0.09934497 0.08833722 0.05080295 0.04838061 0.03329775]","[np.float64(0.0894), np.float64(0.09634999999999999), np.float64(0.0995), np.float64(0.09955), np.float64(0.10115), np.float64(0.10679999999999999), np.float64(0.11234999999999999), np.float64(0.12635), np.float64(0.21969999999999998), np.float64(0.23070000000000002), np.float64(0.33520000000000005)]"
covtype_reduced,"['MS', 'ACC', 'DyS', 'SMM', 'X', 'SORD', 'MAX', 'HDy', 'CC', 'PACC', 'PCC']","[0.12236404 0.10224712 0.09808089 0.09725165 0.09412411 0.09386919
 0.09307055 0.09108362 0.07689831 0.06677302 0.06423749]","[np.float64(0.08701252127094634), np.float64(0.10413206272477335), np.float64(0.10855533398581974), np.float64(0.10948095249791143), np.float64(0.11311876477276912), np.float64(0.11342596162667928), np.float64(0.11439927315141221), np.float64(0.11689481872937046), np.float64(0.13845822067832464), np.float64(0.15945368713628383), np.float64(0.1657475083871653)]","['SMM', 'MS', 'SORD', 'DyS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.11903252 0.1185867  0.11803411 0.11748664 0.0993338  0.09631224
 0.09551327 0.09204259 0.05960028 0.04901339 0.03504444]","[np.float64(0.053200000000000004), np.float64(0.053399999999999996), np.float64(0.05365), np.float64(0.0539), np.float64(0.06375), np.float64(0.06575), np.float64(0.0663), np.float64(0.0688), np.float64(0.10625), np.float64(0.1292), np.float64(0.1807)]"
cpu_act,"['SMM', 'DyS', 'X', 'SORD', 'MAX', 'HDy', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.10545484 0.10350403 0.10276902 0.1024674  0.10223328 0.09448276
 0.09343457 0.09153531 0.07380837 0.06841841 0.061892  ]","[np.float64(0.10126764073594935), np.float64(0.10317630427428208), np.float64(0.10391422189167135), np.float64(0.10422010529409685), np.float64(0.10445876885962595), np.float64(0.11302763319536308), np.float64(0.11429563280453262), np.float64(0.1166671408588926), np.float64(0.14468770629269395), np.float64(0.15608609443152074), np.float64(0.17254512307063172)]","['DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.1287596  0.11391513 0.11278446 0.11195108 0.10472843 0.10191062
 0.09469195 0.08740796 0.0751275  0.03825938 0.0304639 ]","[np.float64(0.01765), np.float64(0.019950000000000002), np.float64(0.02015), np.float64(0.0203), np.float64(0.0217), np.float64(0.0223), np.float64(0.024), np.float64(0.026000000000000002), np.float64(0.03025), np.float64(0.0594), np.float64(0.0746)]"
default_credit_card_clients,"['MS', 'ACC', 'SMM', 'DyS', 'SORD', 'MAX', 'X', 'HDy', 'PCC', 'CC', 'PACC']","[0.12103204 0.12074297 0.10984662 0.10293418 0.09883877 0.09397445
 0.09230627 0.08421553 0.0676209  0.05488044 0.05360783]","[np.float64(0.09231503171437766), np.float64(0.09253604295206162), np.float64(0.10171524913419049), np.float64(0.10854583053149676), np.float64(0.11304345595306409), np.float64(0.11889483598649192), np.float64(0.12104352989672132), np.float64(0.13267239527197006), np.float64(0.16523111185900274), np.float64(0.2035894298073958), np.float64(0.20842247898756158)]","['SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC']","[0.13526066 0.13219236 0.1258484  0.12398894 0.10915155 0.10375335
 0.09835409 0.0831837  0.03667645 0.0284885  0.023102  ]","[np.float64(0.07755), np.float64(0.07935), np.float64(0.08335000000000001), np.float64(0.08460000000000001), np.float64(0.09609999999999999), np.float64(0.1011), np.float64(0.10665000000000001), np.float64(0.1261), np.float64(0.28600000000000003), np.float64(0.3682), np.float64(0.45405)]"
delta_ailerons,"['PACC', 'ACC', 'MS', 'DyS', 'HDy', 'X', 'MAX', 'SORD', 'SMM', 'CC', 'PCC']","[0.10150973 0.09631403 0.09342878 0.09302569 0.09132389 0.0909899
 0.08965149 0.08934494 0.08821819 0.08480325 0.08139012]","[np.float64(0.11128780072736758), np.float64(0.1172912774718825), np.float64(0.12091343590281112), np.float64(0.12143736756942368), np.float64(0.12370032982278675), np.float64(0.12415439165565462), np.float64(0.12600789147892616), np.float64(0.1264402371307558), np.float64(0.12805516160699076), np.float64(0.1332118214353347), np.float64(0.13879811920007917)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'HDy', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.11965856 0.11420404 0.11134894 0.10922512 0.10331345 0.09922183
 0.09612858 0.09454155 0.06539253 0.0530233  0.0339421 ]","[np.float64(0.01675), np.float64(0.01755), np.float64(0.018000000000000002), np.float64(0.018349999999999998), np.float64(0.0194), np.float64(0.0202), np.float64(0.02085), np.float64(0.0212), np.float64(0.03065), np.float64(0.0378), np.float64(0.059050000000000005)]"
eeg,"['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'X', 'MAX', 'ACC', 'PACC', 'CC', 'PCC']","[0.09872148 0.09801514 0.09615706 0.09554596 0.09553772 0.09304735
 0.09281185 0.09225183 0.08656296 0.07927966 0.072069  ]","[np.float64(0.11747754442682307), np.float64(0.11832413690018213), np.float64(0.12061055967415171), np.float64(0.12138197647844681), np.float64(0.12139244271906074), np.float64(0.12464145558814906), np.float64(0.12495772141994604), np.float64(0.1257162811966049), np.float64(0.13397829019776503), np.float64(0.14628666157218412), np.float64(0.16092295370095064)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.13260662 0.13223899 0.11827965 0.11494095 0.11419407 0.07830757
 0.07609468 0.07559508 0.06563858 0.05871346 0.03339035]","[np.float64(0.1259), np.float64(0.12625), np.float64(0.14115), np.float64(0.14525), np.float64(0.1462), np.float64(0.2132), np.float64(0.2194), np.float64(0.22085000000000002), np.float64(0.25434999999999997), np.float64(0.28435), np.float64(0.5)]"
electricity-normalized,"['SMM', 'DyS', 'SORD', 'MAX', 'X', 'HDy', 'ACC', 'MS', 'PCC', 'PACC', 'CC']","[0.11980477 0.11713549 0.10967775 0.10640254 0.10481521 0.10375144
 0.07217504 0.07214943 0.0673597  0.06432349 0.06240513]","[np.float64(0.10179179922945712), np.float64(0.10411143143764895), np.float64(0.11119067476993935), np.float64(0.11461327184771135), np.float64(0.11634898754826514), np.float64(0.11754192036304378), np.float64(0.1689662211108157), np.float64(0.16902618811655634), np.float64(0.1810451020342868), np.float64(0.18959081734464234), np.float64(0.19541892703797153)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.12897049 0.11924792 0.11806831 0.11785634 0.10622327 0.10370613
 0.10114943 0.09604386 0.03791278 0.03573543 0.03508604]","[np.float64(0.0509), np.float64(0.05505), np.float64(0.0556), np.float64(0.0557), np.float64(0.061799999999999994), np.float64(0.0633), np.float64(0.0649), np.float64(0.06835), np.float64(0.17315000000000003), np.float64(0.1837), np.float64(0.18710000000000002)]"
elevators,"['SMM', 'DyS', 'SORD', 'X', 'MAX', 'HDy', 'MS', 'ACC', 'PACC', 'PCC', 'CC']","[0.13019688 0.12253748 0.11676734 0.10957293 0.10879384 0.10014926
 0.07241486 0.06457983 0.06168175 0.06118556 0.05212027]","[np.float64(0.0702463562029712), np.float64(0.07463721337219145), np.float64(0.07832546336352329), np.float64(0.08346820624872386), np.float64(0.08406593499283219), np.float64(0.0913222504592068), np.float64(0.1262980660649483), np.float64(0.1416209387610594), np.float64(0.14827492271139614), np.float64(0.14947736302795164), np.float64(0.175476010211468)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC']","[0.13926572 0.11668851 0.11358716 0.11228156 0.1061793  0.10175516
 0.09782471 0.09644495 0.05133594 0.03290639 0.03173061]","[np.float64(0.024550000000000002), np.float64(0.029300000000000003), np.float64(0.030100000000000002), np.float64(0.030449999999999998), np.float64(0.0322), np.float64(0.0336), np.float64(0.03495), np.float64(0.03545), np.float64(0.0666), np.float64(0.1039), np.float64(0.10775)]"
